"REF_DATE","GEO","DGUID","Type of materials diverted","Sources of materials prepared for recycling","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","British Columbia","2016A000259","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315570","11.10.2","1794","","","","0"
"2020","British Columbia","2016A000259","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315571","11.10.3","234","","","","0"
"2020","British Columbia","2016A000259","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315572","11.11.1","606","","","","0"
"2020","British Columbia","2016A000259","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315573","11.11.2","606","","","","0"
"2020","British Columbia","2016A000259","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315574","11.11.3","0","","","","0"
"2020","British Columbia","2016A000259","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315575","11.12.1","50266","","","","0"
"2020","British Columbia","2016A000259","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315576","11.12.2","","..","","","0"
"2020","British Columbia","2016A000259","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315577","11.12.3","","..","","","0"
"2020","British Columbia","2016A000259","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315578","11.13.1","171640","","","","0"
"2020","British Columbia","2016A000259","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315579","11.13.2","16609","","","","0"
"2020","British Columbia","2016A000259","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315580","11.13.3","155031","","","","0"
"2020","British Columbia","2016A000259","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315581","11.14.1","642986","","","","0"
"2020","British Columbia","2016A000259","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315582","11.14.2","439156","","","","0"
"2020","British Columbia","2016A000259","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315583","11.14.3","203830","","","","0"
"2020","British Columbia","2016A000259","Other materials","All sources of diverted materials","Tonnes","287","units","0","v1248315584","11.15.1","49659","","","","0"
"2020","British Columbia","2016A000259","Other materials","Residential sources of diverted materials","Tonnes","287","units","0","v1248315585","11.15.2","43155","","","","0"
"2020","British Columbia","2016A000259","Other materials","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315586","11.15.3","6503","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","All sources of diverted materials","Tonnes","287","units","0","v1248315587","12.1.1","28820","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","Residential sources of diverted materials","Tonnes","287","units","0","v1248315588","12.1.2","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All materials diverted","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315589","12.1.3","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","All sources of diverted materials","Tonnes","287","units","0","v1248315590","12.2.1","5378","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","Residential sources of diverted materials","Tonnes","287","units","0","v1248315591","12.2.2","2148","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","All paper fibres","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315592","12.2.3","3230","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","All sources of diverted materials","Tonnes","287","units","0","v1248315593","12.3.1","302","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","Residential sources of diverted materials","Tonnes","287","units","0","v1248315594","12.3.2","209","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Glass","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315595","12.3.3","93","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","All sources of diverted materials","Tonnes","287","units","0","v1248315596","12.4.1","8192","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315597","12.4.2","2664","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Ferrous metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315598","12.4.3","5528","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","All sources of diverted materials","Tonnes","287","units","0","v1248315599","12.5.1","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","Residential sources of diverted materials","Tonnes","287","units","0","v1248315600","12.5.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Copper and aluminum","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315601","12.5.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","All sources of diverted materials","Tonnes","287","units","0","v1248315602","12.6.1","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","Residential sources of diverted materials","Tonnes","287","units","0","v1248315603","12.6.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Mixed metals","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315604","12.6.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","All sources of diverted materials","Tonnes","287","units","0","v1248315605","12.7.1","189","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","Residential sources of diverted materials","Tonnes","287","units","0","v1248315606","12.7.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","White goods","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315607","12.7.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","All sources of diverted materials","Tonnes","287","units","0","v1248315608","12.8.1","214","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315609","12.8.2","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Electronics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315610","12.8.3","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","All sources of diverted materials","Tonnes","287","units","0","v1248315611","12.9.1","566","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315612","12.9.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Plastics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315613","12.9.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","All sources of diverted materials","Tonnes","287","units","0","v1248315614","12.10.1","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","Residential sources of diverted materials","Tonnes","287","units","0","v1248315615","12.10.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Gable top and aseptic containers","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315616","12.10.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","All sources of diverted materials","Tonnes","287","units","0","v1248315617","12.11.1","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","Residential sources of diverted materials","Tonnes","287","units","0","v1248315618","12.11.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Textiles","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315619","12.11.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","All sources of diverted materials","Tonnes","287","units","0","v1248315620","12.12.1","901","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","Residential sources of diverted materials","Tonnes","287","units","0","v1248315621","12.12.2","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Tires","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315622","12.12.3","","..","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","All sources of diverted materials","Tonnes","287","units","0","v1248315623","12.13.1","7477","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","Residential sources of diverted materials","Tonnes","287","units","0","v1248315624","12.13.2","1074","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Construction, renovation and demolition","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315625","12.13.3","6403","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","All sources of diverted materials","Tonnes","287","units","0","v1248315626","12.14.1","4575","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","Residential sources of diverted materials","Tonnes","287","units","0","v1248315627","12.14.2","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Organics","Non-residential sources of diverted materials","Tonnes","287","units","0","v1248315628","12.14.3","","x","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Other materials","All sources of diverted materials","Tonnes","287","units","0","v1248315629","12.15.1","100","","","","0"
"2020","Yukon, Northwest Territories and Nunavut","2016A00016","Other materials","Residential sources of diverted materials","Tonnes","287","units","0","v1248315630","12.15.2","70","","","","0"
